#{"t_start": 1783432667.426373, "env_id": "LunarLander-v3"}
r,l,t
-128.711188,106,39.931265
-305.398458,123,40.521837
-78.848447,91,40.757067
-112.616243,127,41.017798
-150.798129,105,41.27253
-27.245917,70,41.519844
-79.929761,77,41.748686
-184.229798,90,42.014404
-149.819466,96,42.265936
-168.073736,145,45.028505
-81.823529,74,45.325881
-116.385232,90,45.584944
-78.518353,80,45.814382
-53.142963,70,46.053056
-119.688911,128,46.277297
-90.335403,93,46.597575
-74.07126,121,46.883526
-44.88714,94,47.140258
-72.423936,91,47.405235
-84.904334,141,47.837953
-62.858965,148,51.008432
-83.071089,108,51.315536
-20.768446,70,51.449561
-59.96142,72,51.569623
-99.76073,136,51.884709
-84.519449,89,52.074817
-144.737137,137,52.41556
-242.717862,157,52.90583
-78.154318,91,53.132997
8.191098,83,55.696235
-57.439085,93,55.899167
-4.736393,81,56.218025
-42.568515,92,56.464012
-31.434777,87,56.756479
-25.325198,206,57.192163
-2.67733,88,57.402959
4.395523,117,57.738161
-123.995188,115,58.04451
-47.94135,139,60.854071
-24.224665,90,61.072056
-76.619317,113,61.350842
-16.096428,168,61.781406
6.930734,104,62.027108
35.510068,172,62.355619
-72.961527,157,62.648522
-48.567295,127,62.875229
30.578207,106,65.163371
-18.034361,139,65.569216
3.969928,175,66.094626
-34.19521,170,66.471706
-111.974498,150,66.767016
19.544627,1000,71.14345
-107.06763,155,71.796212
-23.402953,174,72.290098
-58.448307,150,74.70041
-38.506972,112,74.945162
15.111993,135,75.299032
-30.562713,137,75.634835
-128.683471,94,75.851508
-136.865913,150,76.188127
-2.567024,166,76.62279
-54.010609,156,78.712505
-175.49536,234,79.124828
-95.219355,217,79.547602
0.34615,215,80.100912
26.711058,133,80.370519
-161.535153,129,80.62996
-13.23606,164,84.069848
114.334412,1000,88.517227
-9.709537,149,89.055614
-183.984254,302,89.672706
12.633463,177,90.066957
-2.100748,149,90.369541
11.254368,163,93.925884
80.917344,180,94.357728
34.487975,116,94.77065
-47.524605,144,95.101326
-86.947272,194,95.461957
-65.418395,152,95.849266
31.130834,147,96.317549
3.005031,217,98.397635
-44.080173,119,98.723508
0.28736,141,99.032565
-41.866274,145,99.380833
15.638499,125,99.642625
135.250193,1000,104.678469
47.850309,1000,108.677766
-41.201671,185,109.063588
-51.334919,115,109.325083
-61.170984,165,111.821148
-21.805471,177,112.353553
-45.801641,121,112.714482
11.507422,137,113.181334
6.574246,118,113.493212
118.006462,1000,118.805181
1.22271,161,119.210247
-28.599726,186,119.578147
-53.452397,258,122.084843
-13.891251,218,122.636782
-81.941417,159,123.133853
-33.896438,162,123.709866
-86.704879,201,124.214374
16.51287,180,126.435527
-199.809278,176,126.757898
-145.006867,345,127.583414
51.781042,1000,132.403532
12.813037,1000,137.066902
-6.254627,185,137.430768
40.05449,217,137.888278
-10.891436,184,140.677277
60.733054,1000,144.856507
42.589559,1000,148.807405
100.234629,1000,152.903627
84.060288,1000,157.043788
-13.239325,261,157.665084
98.054056,1000,161.519726
138.354515,1000,166.147573
-102.75148,251,166.807944
68.078841,1000,171.683095
136.15629,1000,179.456715
69.132756,1000,186.331977
141.749138,1000,195.388175
101.91295,1000,202.363736
148.708398,1000,208.398556
179.664045,1000,213.051995
28.34058,1000,219.025492
98.024573,1000,225.080189
54.076387,1000,230.369716
60.592788,1000,236.468864
56.145447,1000,242.592698
121.101866,1000,248.244469
68.979716,1000,253.991392
89.015487,1000,258.319754
81.001745,1000,262.381735
77.635511,1000,266.639758
94.271382,1000,270.864945
72.516282,1000,275.073877
128.2334,733,276.574065
48.763484,1000,280.971244
53.802478,1000,285.148464
97.661275,1000,289.242553
111.981503,1000,293.343233
124.963445,1000,297.543493
114.297508,1000,301.537874
-23.541318,294,302.199508
94.763323,1000,305.895738
122.000891,1000,310.214959
82.92192,1000,314.944063
90.106986,1000,319.272766
151.447391,1000,323.202732
115.57144,1000,326.939872
137.557582,1000,331.788624
109.619325,1000,335.989634
142.162239,1000,339.977015
134.265982,1000,344.085613
144.505715,1000,348.381589
149.359393,1000,353.026577
16.953516,306,353.629762
148.551953,1000,358.467594
6.263724,305,361.070315
105.648352,1000,365.43942
137.821815,1000,370.549445
166.1238,1000,375.283036
163.063167,1000,379.897383
166.816834,1000,383.930105
151.051624,1000,388.432113
144.39663,1000,392.879076
161.126031,1000,395.808417
-7.622473,322,398.738998
-3.307159,312,399.417604
28.280869,317,400.219144
162.551556,1000,405.036412
144.556241,1000,413.044724
158.255154,1000,417.786115
101.837176,1000,424.114997
102.979835,1000,431.026523
150.917258,1000,437.550751
99.804674,1000,443.8912
188.21487,1000,449.882273
48.569204,249,450.9451
109.318046,1000,456.665565
138.266841,1000,462.127877
152.132917,1000,467.716232
178.4052,1000,472.293855
131.880278,1000,478.549623
162.907632,1000,484.052939
124.296373,1000,489.65526
158.404409,1000,495.541634
132.818457,1000,501.865528
160.316912,1000,507.537614
58.021973,291,510.701489
134.344913,1000,514.744827
154.42028,1000,521.004459
120.222345,1000,526.86886
148.63326,1000,532.277549
135.636732,1000,537.612127
159.66316,1000,541.767367
147.712636,1000,545.819512
19.793119,237,548.597739
121.577207,1000,552.770937
136.112858,1000,556.558474
54.484836,306,557.207484
141.323529,1000,561.246397
155.556704,1000,565.596679
127.09906,1000,570.028132
165.336284,1000,574.899105
109.95511,1000,579.066247
159.248486,1000,583.649826
135.065111,1000,588.347025
113.187601,1000,593.332117
117.329121,1000,600.183409
157.615924,1000,606.777977
130.583845,1000,611.222475
139.188365,1000,615.807106
157.775447,1000,620.261013
8.015529,358,622.121909
121.548735,1000,626.970016
29.331033,340,627.623171
171.673675,1000,632.234814
168.465512,1000,636.464216
153.21562,1000,640.352357
118.073289,1000,644.808958
155.104541,1000,649.051074
172.883365,1000,653.320888
137.410656,1000,657.490698
161.803143,1000,661.783155
130.882109,1000,665.850224
291.0478,573,670.229371
235.367163,713,674.988459
217.069301,405,681.356749
166.456909,1000,686.764751
257.145603,425,688.100514
228.432852,549,691.573453
231.502118,641,693.339193
252.871227,340,696.043304
251.979999,351,696.844432
258.355178,377,697.786373
239.498642,453,700.830144
245.438349,356,701.690076
232.377691,441,702.805598
246.424463,316,705.124692
295.571385,351,705.787147
278.687862,508,708.704911
256.077502,344,709.59226
250.733178,389,710.375327
224.586193,401,712.684003
254.572814,433,713.692111
39.419705,306,714.656346
261.623978,348,716.980809
255.298755,427,717.775509
281.160626,421,720.553543
249.964782,363,721.278046
261.983535,408,722.068148
258.889183,351,724.437458
261.04719,359,725.236509
278.682472,335,726.056657
263.948223,389,728.26649
263.656784,330,728.86359
252.48094,345,729.8469
70.443496,1000,733.867352
274.571636,373,736.328967
283.61042,361,737.237448
283.020322,374,737.931209
233.877419,385,740.182194
59.099682,274,740.711167
277.617041,330,741.527767
230.440922,377,743.991332
225.375867,373,744.708395
259.69984,434,747.22548
274.21023,363,748.104889
62.571507,290,748.652179
143.699224,1000,752.341822
172.60461,1000,756.039186
147.574712,1000,759.810236
249.415282,358,762.152594
145.501507,1000,764.28545
166.500163,1000,767.87478
280.641681,823,771.39567
226.870355,684,774.565703
234.487701,640,777.49401
49.615045,264,777.980334
228.164712,745,781.53122
278.21463,574,782.677159
228.116073,505,785.223308
101.296885,1000,789.576176
272.113818,474,790.505104
242.837159,390,791.402667
111.363771,1000,795.544078
242.952107,582,798.626037
256.051396,426,799.521108
265.678366,325,801.734005
246.617814,414,802.706065
220.084221,409,803.659236
214.347226,357,805.890783
255.62085,384,806.58293
239.564113,358,809.33067
228.413038,372,810.020563
282.932175,383,810.80609
291.788961,402,813.402879
270.15463,361,814.689466
227.974597,379,815.439342
248.81542,426,817.986358
282.160406,356,818.754788
232.079866,343,821.580729
233.28276,357,822.392185
268.010051,315,823.125241
273.274354,353,826.647288
223.836493,354,828.899414
235.891785,396,830.393348
239.830384,455,835.943424
232.444634,393,837.069687
265.372626,371,838.031998
273.921812,331,840.833364
241.92481,354,841.665528
240.976216,392,842.499953
137.99956,1000,846.713995
278.003275,335,849.232834
242.394903,394,850.000979
283.448544,379,853.101056
247.245027,397,853.965278
261.85794,368,854.664038
279.996806,381,857.450746
238.554173,352,858.218347
258.202988,384,858.968863
266.631963,348,861.160138
274.15987,335,861.882044
292.688077,382,862.734049
240.799192,359,865.146099
294.014634,323,865.759737
239.864675,316,866.355559
298.989002,328,868.944936
294.836978,334,869.562873
22.872922,260,870.025203
248.73044,308,872.138396
266.047844,349,872.830599
289.861231,374,873.670354
249.732031,394,876.157467
51.234385,275,876.745606
260.658971,406,877.719183
285.618129,346,880.94293
276.586684,374,881.915386
225.023856,350,882.679927
250.102191,372,886.679882
270.089961,366,888.030603
226.085504,359,889.946386
270.399832,359,895.135511
252.576189,357,896.538699
290.241338,394,899.781908
243.086644,374,900.562109
262.880119,352,901.460685
235.604344,424,904.682753
272.540994,393,906.028351
280.269138,321,906.8283
283.836094,311,909.751546
279.038204,357,910.535615
284.713741,368,911.333046
35.092222,267,914.361775
238.141908,319,915.010041
261.730172,355,915.771007
263.824621,337,918.488266
283.428957,378,919.604954
229.66691,352,920.391791
52.507647,246,922.469885
256.534244,426,923.343719
264.493487,492,924.553968
266.502198,430,927.121005
259.03986,368,927.88656
236.371448,395,930.891411
252.317292,365,931.607906
288.839175,370,932.416175
222.0242,378,935.838997
262.034582,346,937.06574
22.057218,250,937.719506
274.352215,407,940.445692
240.200933,368,941.552353
5.678086,319,942.348328
249.599018,406,944.989464
264.763012,351,945.885037
301.089861,324,946.88498
281.980817,335,950.781672
259.266899,329,951.610293
267.013521,324,953.240749
264.042972,336,957.787527
246.811097,341,959.261488
222.431444,366,960.993228
231.74335,334,965.991326
283.981981,391,967.812525
274.136435,358,969.03889
244.041003,357,976.059141
236.710745,384,977.813875
248.900723,509,982.488506
284.208312,355,983.995152
251.784798,441,986.45138
29.279915,295,991.48735
280.98545,384,992.88826
220.50359,388,995.965235
220.984602,357,997.246646
265.232428,355,998.725928
250.579711,342,1003.641343
267.914853,353,1004.890725
233.33314,374,1005.751909
263.235611,380,1009.433822
289.623796,356,1010.905549
281.5153,357,1011.624151
263.569362,387,1016.390136
277.765062,481,1017.55969
255.60399,398,1020.450961
254.438913,347,1021.205512
75.309752,278,1022.309289
250.454554,325,1025.451972
272.278282,370,1026.473188
233.185817,384,1027.946637
239.836644,376,1030.463773
-24.38532,261,1030.93968
242.796127,337,1031.572182
236.319947,343,1034.318144
236.230653,334,1035.071465
266.111524,391,1036.075528
231.147333,353,1038.47129
297.898994,330,1039.136563
277.454109,362,1040.058154
253.636419,454,1043.023059
243.561903,319,1043.924587
246.875873,323,1045.220052
217.665036,359,1047.710741
255.931994,419,1048.884244
300.722942,381,1049.922544
95.630051,1000,1055.449041
238.679866,372,1058.353881
266.368837,360,1060.237843
242.954929,346,1061.637939
293.48552,342,1065.044549
307.574378,287,1066.157693
245.532982,345,1067.70783
222.974606,347,1071.016637
223.307034,326,1071.711729
228.292975,329,1072.404444
250.191912,367,1074.793693
257.125356,367,1075.515534
237.240131,339,1076.141996
256.253842,345,1078.729042
170.390507,1000,1082.60416
280.946176,315,1083.196642
269.560704,296,1083.926739
49.964798,268,1086.470689
265.70185,302,1087.022706
258.722034,357,1087.677949
257.280993,378,1090.451927
265.931022,298,1091.071551
260.581555,311,1091.73569
44.386511,259,1092.267063
6.051469,237,1094.496705
281.503771,362,1095.207665
196.540779,838,1098.410467
287.942536,335,1099.05858
144.87409,1000,1102.956625
285.312432,287,1103.471367
258.603984,301,1105.675514
262.258084,297,1106.240378
275.044208,289,1106.802116
234.650566,310,1109.501811
254.340461,361,1110.450911
237.998439,313,1111.100351
252.318795,337,1113.504147
273.510253,287,1114.087407
259.782327,341,1114.725413
299.264397,288,1116.951646
298.15267,319,1117.589125
250.949685,321,1118.186018
248.782413,298,1118.84531
290.176192,303,1121.040592
239.600989,301,1121.706651
297.513759,299,1122.304493
270.948827,299,1124.650381
237.845909,290,1125.18141
256.1704,343,1125.789132
271.834306,325,1127.992276
274.138045,313,1128.66706
42.216646,238,1129.123273
44.15106,213,1129.5443
263.341212,314,1132.073392
55.345067,252,1132.574503
248.826937,335,1133.413103
283.027373,295,1133.967706
285.946948,273,1136.241788
272.517419,262,1136.74648
301.436472,272,1137.359776
277.563575,345,1142.561125
273.01296,306,1143.520539
242.249371,283,1144.580639
272.211346,311,1146.005795
239.448829,557,1150.265952
280.542766,341,1151.52795
251.811962,377,1154.372186
265.75489,312,1155.00548
309.412342,294,1155.544214
243.166037,368,1158.799141
272.587903,338,1159.441006
263.663913,323,1160.032042
249.414207,279,1162.297086
271.849137,301,1163.066058
247.249324,298,1163.684154
300.422882,293,1164.472934
268.978327,290,1166.72244
273.414259,296,1167.430721
272.614218,349,1168.2076
53.081315,212,1170.341435
268.563064,329,1170.946592
296.847422,300,1171.495831
283.864074,302,1172.081007
237.345536,321,1174.986894
251.021212,282,1175.537186
248.370541,351,1176.159086
249.503297,298,1178.26958
282.356082,272,1178.838085
310.499498,249,1179.371102
250.780576,340,1181.727714
257.131543,321,1182.33909
275.719592,263,1182.773422
258.032511,294,1183.273037
297.720619,324,1185.995264
265.719392,281,1186.528153
256.640348,288,1187.024647
