#{"t_start": 1783433873.3557885, "env_id": "LunarLander-v3"}
r,l,t
-194.323345,112,45.436948
-113.934195,103,45.643373
-59.125006,105,45.837007
-136.44177,123,46.055867
-271.080084,123,48.140079
-71.283265,107,48.568193
-81.333615,93,48.758458
-92.305949,100,48.950693
-136.669448,108,49.153011
-53.079867,81,49.303712
-198.399875,129,49.535872
-176.946546,135,49.800009
-41.495223,82,50.089741
-72.062063,93,50.29042
-85.099534,81,50.46887
-95.895305,78,52.580421
-73.187555,106,52.924418
-93.913095,81,53.130454
-40.806295,80,53.308924
-82.757865,86,53.478572
-162.572562,106,53.829312
-154.774256,100,54.139276
-89.231907,112,54.434785
-164.019822,121,54.708402
-107.978261,119,54.997529
-73.367276,72,57.009018
-68.50451,86,57.174586
-33.7927,87,57.357835
-46.59698,71,57.530957
-62.476108,80,57.69743
-85.025008,70,57.824721
-74.141452,84,57.976369
-59.728729,120,58.376989
-102.566064,99,58.593593
-105.588852,100,58.851491
-115.470245,121,59.257008
-145.528278,129,61.786557
-177.022603,93,61.97274
-64.551929,95,62.167877
-48.808936,118,62.375241
-56.253162,85,62.541921
-273.225679,94,62.703543
-29.991732,113,62.919268
-12.827738,74,63.049368
-45.405321,75,63.194572
-140.619945,113,63.440787
-60.263147,83,63.622498
-22.5364,149,65.99349
10.319723,104,66.258939
-44.001363,100,66.502828
-7.331817,133,66.889805
-70.793877,131,67.150768
-81.0025,118,67.394955
-95.531112,148,67.789845
-45.516831,145,68.128865
-42.955003,127,70.18428
-44.843784,114,70.440706
-133.873367,145,70.954597
-77.643716,111,71.276683
-58.520686,148,71.685838
4.62317,92,71.973816
-70.804482,98,72.248987
-50.48187,103,72.479728
-14.91725,135,74.337679
-37.087686,133,74.60042
-28.118323,150,75.004784
2.108234,122,75.403212
-39.954657,102,75.659881
-10.867,98,75.878543
-22.464302,80,76.060775
-27.841814,134,76.535455
-31.430029,144,76.887737
-6.841188,145,79.151387
9.08043,164,79.476996
-108.947687,98,79.648158
-46.902355,131,79.979688
-22.941181,169,80.373516
-7.044108,155,80.714139
-45.996042,194,81.196592
23.67764,1000,86.387943
-77.260639,202,89.916211
-51.059198,154,90.490931
-76.185661,191,91.285322
2.275234,171,91.983462
41.757353,108,92.469477
18.630994,142,93.068337
-14.244717,120,96.195091
-9.929225,128,96.473504
-13.954843,209,97.363995
-83.179169,104,97.676126
-154.090537,110,98.047659
-43.441061,146,98.433829
-23.795904,91,98.679453
-23.892254,205,101.358229
101.812405,1000,104.140782
-48.601847,233,107.560474
83.492757,1000,116.098312
70.730178,1000,120.7858
102.161644,1000,125.04787
-74.62484,113,125.278943
18.758032,221,125.685464
0.152804,265,126.410012
-19.829405,256,127.064703
-22.968466,307,130.068866
-8.051868,271,130.638671
-10.743113,253,131.090778
-31.363278,329,133.863283
-57.049798,244,134.393401
26.130141,1000,138.897457
-74.303201,264,139.478337
-100.931761,475,141.973843
-83.976244,339,142.640085
88.16787,1000,146.818362
41.195797,1000,151.067371
-31.086116,227,151.596382
23.086337,1000,155.934997
1.28911,219,156.413023
78.120139,1000,160.106692
-0.334525,1000,164.10582
-105.205285,376,167.225944
58.481399,1000,171.347497
-1.687846,1000,175.330471
-30.727665,1000,178.191766
76.065484,697,181.254014
64.441687,1000,185.588829
70.650496,1000,192.193127
91.885931,1000,201.112432
142.746932,1000,206.833414
121.067875,1000,213.398587
68.022694,1000,222.404477
-52.217519,608,229.231934
82.145055,1000,236.605488
64.206985,1000,244.271086
-31.209783,355,245.680927
131.062664,1000,252.622947
101.509469,1000,259.233641
7.491358,303,260.457408
89.120219,1000,266.14324
84.624806,1000,271.647015
129.213644,1000,277.046451
69.297818,1000,282.128824
24.824825,203,282.557271
100.851649,1000,290.077685
95.100726,1000,295.894468
118.196094,1000,300.090571
95.617352,1000,304.09724
-46.803216,281,304.742802
188.836841,452,307.339638
11.972077,332,307.983575
129.111968,1000,312.247412
-11.387267,269,312.790587
211.010022,696,316.768454
245.190485,537,319.614803
-26.591106,302,320.315896
15.075078,178,320.965693
106.466518,1000,324.812474
103.749719,1000,329.206862
82.938376,1000,334.650122
187.751383,373,335.630301
132.845138,1000,341.908452
101.9259,1000,347.262719
112.760959,1000,351.618966
9.3522,221,354.114949
116.54796,1000,358.162262
129.896365,1000,362.793367
116.075311,1000,366.947451
99.574922,1000,369.507984
126.56895,1000,373.24663
120.818436,1000,377.250573
242.418932,593,380.504549
14.084938,276,381.298685
144.771852,1000,385.358708
3.383222,252,387.827947
126.891827,1000,389.936241
185.938967,422,392.882848
128.790776,1000,396.679864
80.684667,1000,400.407381
29.155455,296,401.057038
89.945385,1000,405.304955
7.279062,260,405.812996
3.260782,213,408.403111
-23.232735,247,409.189051
138.475049,1000,413.574783
131.62785,1000,418.131257
38.438348,188,419.506757
190.036407,863,423.288061
147.430018,1000,427.517203
139.537621,1000,431.741647
166.596063,1000,435.727429
132.498246,1000,439.629604
120.160812,1000,443.760454
-19.685389,209,444.132142
-5.289274,252,444.630078
167.268499,1000,449.011411
-18.064379,273,449.508783
130.734054,1000,453.65145
136.53831,1000,457.549799
128.761073,1000,461.277258
112.307515,1000,465.621387
123.07477,1000,470.548749
-13.695656,225,470.987639
100.99867,1000,474.970239
116.0087,1000,479.002971
-0.14655,268,482.26568
119.120868,1000,487.291198
113.681505,1000,492.608986
161.170283,480,494.737509
101.669121,1000,498.681813
118.664663,1000,503.660292
222.878339,323,504.352375
-25.01776,250,507.147642
107.955338,1000,512.916248
-39.724283,295,513.673003
34.796513,212,514.105417
89.662636,1000,518.829849
164.630092,1000,523.944758
-8.717786,353,524.742055
113.154628,1000,528.404978
116.795267,1000,532.212419
82.990584,1000,535.756454
222.575279,329,537.905535
118.134914,1000,541.296355
-26.158633,234,541.747921
106.283095,1000,545.211925
125.815899,1000,548.838961
106.332574,1000,552.719788
119.02308,1000,556.339175
156.222476,1000,559.882186
9.75454,234,560.317741
146.856616,1000,563.757698
161.596399,1000,567.278969
123.043031,1000,570.745429
49.194655,214,571.205349
221.017785,301,571.982443
223.68708,584,574.858506
-14.302474,224,575.275945
130.23856,1000,578.657454
101.751496,1000,582.154045
106.156877,1000,585.59338
-2.813865,282,586.15628
121.906676,1000,589.600788
244.759192,304,592.056797
123.877741,1000,595.431718
122.00949,1000,598.898684
212.466884,521,599.93073
-0.765063,282,600.451058
254.190728,321,602.538282
117.871838,1000,606.010048
239.63516,541,607.197932
108.35076,1000,610.591462
139.399944,1000,615.602842
129.886447,1000,619.562708
137.563697,1000,623.882447
157.200542,1000,627.743355
137.95359,1000,631.142508
167.49046,1000,634.899733
146.81523,1000,638.70373
157.201089,1000,644.571316
148.167557,1000,649.653407
110.381322,1000,653.565673
155.354833,1000,657.370573
115.668709,1000,660.947216
138.682509,1000,664.606382
120.384842,1000,669.508152
247.069855,804,673.613989
125.070984,1000,677.904448
131.377977,1000,681.894282
133.666155,1000,685.523975
124.342638,1000,689.576515
148.621343,1000,693.637762
154.958549,1000,698.200032
8.833089,245,698.895819
176.622854,1000,702.528765
141.727006,1000,706.421967
145.342819,1000,710.823061
153.192829,1000,714.92118
149.628858,1000,718.891279
126.822197,1000,723.133164
258.910082,737,724.567709
133.865372,1000,728.756745
120.49328,1000,733.11153
177.558166,1000,737.296676
151.616448,1000,740.96095
149.692509,1000,744.969641
137.460148,1000,748.814678
127.180789,1000,752.37216
141.31982,1000,756.724954
117.419449,1000,760.664505
152.497671,1000,764.439758
157.744964,1000,768.440475
271.313052,486,771.50495
290.374181,385,772.584089
194.870854,1000,776.809106
262.437656,532,778.001362
0.600181,254,780.147228
163.342768,1000,784.407129
170.119708,1000,788.453831
292.496999,347,789.158791
266.147808,330,789.85239
271.833711,922,794.296194
119.454746,1000,800.030333
269.461785,302,800.919317
284.350053,267,803.362576
249.34294,297,804.078996
232.862763,319,804.827448
223.481514,373,808.716058
160.347848,1000,813.436733
-11.972075,246,814.284864
297.586828,269,815.026204
255.906524,299,815.874249
276.640357,309,818.115865
251.041722,303,818.753757
262.523008,268,819.521686
257.932687,291,822.072263
32.690375,218,822.479362
272.392124,343,823.183628
273.819848,491,825.897956
285.267425,303,826.685471
285.376004,293,827.248667
171.595816,1000,831.031076
268.371823,328,831.687146
262.693242,255,833.974682
248.19847,314,834.552709
282.933459,308,835.139305
277.729161,281,837.576258
241.296777,271,838.139194
263.114766,253,838.623101
270.804259,286,839.249756
259.704349,324,841.530263
266.819365,291,842.229748
305.80134,256,842.8098
294.403152,247,845.21667
253.501718,287,845.745217
272.737162,272,846.248543
259.276016,333,846.996143
243.745057,326,849.589558
57.024698,201,850.017882
294.281109,265,850.533028
264.316683,361,853.162088
232.394244,335,854.085823
285.050223,295,855.095864
273.368228,318,855.675716
273.941171,333,858.793298
238.353121,290,860.455119
229.36673,285,861.339998
291.015775,278,863.722099
289.673289,297,864.39014
284.78988,274,865.072752
266.960964,262,865.63174
278.382244,287,868.146017
257.998441,341,868.773303
242.465021,257,869.229344
289.43471,265,871.42475
271.129578,262,872.038396
281.352166,239,872.565061
253.608854,277,873.245539
269.475124,280,875.697074
267.936947,271,876.339546
287.320851,305,876.979965
272.426393,391,879.70724
225.798772,265,880.377444
228.326152,297,881.063571
25.069356,225,881.508661
64.77092,223,881.912637
267.931254,292,884.16371
288.585495,302,884.796597
44.489291,238,885.309709
267.809287,281,887.405256
299.376578,336,888.079663
280.62514,271,888.715441
231.374309,330,889.429601
286.813859,276,891.778673
257.128898,293,892.380559
234.088892,249,892.906273
276.839314,278,895.090883
285.639035,276,895.741894
259.352196,294,896.316084
45.732216,208,896.746583
285.538968,275,899.003892
279.823362,269,899.619085
288.043287,294,900.384373
45.461663,210,901.016657
293.39054,254,903.173053
294.113101,335,903.824408
60.675539,228,904.354981
269.232203,292,904.951476
255.604197,242,907.483164
291.420521,312,908.218845
276.248667,331,909.022054
301.216671,311,911.70519
284.568556,293,912.279627
292.90981,260,912.905541
271.489956,297,913.713715
282.513725,315,916.066154
243.781538,284,916.660722
272.886605,274,917.218753
255.893135,264,919.28115
290.40093,285,919.810617
292.772697,250,920.308221
300.378225,274,920.831329
298.664967,253,923.210948
283.207457,237,923.717714
262.882256,317,924.346177
264.714492,277,924.861074
259.436776,294,926.92403
286.05213,307,927.505506
225.752357,275,928.007459
249.993609,326,930.181789
247.61377,273,930.652426
254.300622,252,931.139706
233.641696,293,931.669682
273.224693,290,933.671237
282.117607,279,934.183356
269.453894,280,934.688408
272.134006,275,935.190671
300.559563,307,937.357136
244.198305,395,938.106318
256.530559,267,938.632763
258.711673,306,940.787349
257.096773,259,941.273216
297.261179,294,941.811212
303.353396,289,944.455278
275.580749,242,944.914427
262.663531,283,945.444757
48.90847,195,945.794332
269.816709,265,946.295642
282.811587,335,948.472022
292.78171,303,949.048695
266.225433,277,949.554951
292.153374,289,951.870051
259.947345,351,952.587421
297.979851,296,953.225682
266.211166,271,955.428443
279.835857,259,955.967158
250.516543,279,956.553294
261.822446,292,957.298711
259.423749,243,959.672143
264.853669,296,960.305575
269.453357,278,961.057886
283.137069,276,961.690467
266.327021,291,963.873633
241.916332,268,964.618935
275.07717,267,965.178807
250.696987,351,967.718732
266.969277,310,968.509734
225.805794,290,969.254416
301.487295,335,970.014013
260.997392,255,974.150753
259.129774,270,974.697286
238.829647,258,975.201601
280.644187,269,977.257682
243.473318,287,977.92872
247.124716,324,978.637412
240.134914,272,979.437404
250.965967,274,981.473419
251.295937,303,982.108065
286.724819,257,982.621969
249.572551,273,983.304704
183.644678,1000,987.208063
262.953315,279,989.343378
245.295382,279,989.943917
276.400852,414,990.943974
233.547749,243,992.911942
263.46252,284,993.471275
277.681798,265,993.9871
275.060929,245,994.548381
271.306309,317,997.070519
266.309092,249,997.55672
268.373383,357,998.210437
293.543735,404,1000.672875
292.223067,256,1001.315828
260.738012,386,1002.163985
274.467806,271,1005.002303
269.260882,259,1006.070637
280.856677,429,1009.043547
240.639272,333,1011.708183
291.930591,299,1012.405481
304.438385,273,1013.13414
252.42259,255,1013.629476
254.626815,262,1015.704873
244.52611,285,1016.289347
303.472106,287,1016.934553
297.00293,363,1019.619609
298.305016,838,1021.328958
301.976999,302,1024.820944
276.441458,265,1025.411806
274.654324,279,1025.917436
303.822134,247,1026.359022
163.769765,1000,1030.407866
238.198331,266,1032.446659
273.380198,320,1033.027043
282.764424,277,1033.666168
297.864734,252,1036.136331
295.970676,330,1036.785654
277.074919,249,1037.405341
275.25186,375,1038.277785
268.582256,293,1041.688344
285.382162,325,1042.579892
275.727143,272,1043.308328
239.256151,282,1045.592281
250.035392,281,1046.180683
287.525489,309,1046.775892
236.974187,250,1047.374963
295.218716,283,1051.678522
269.042981,388,1052.695889
246.433891,284,1053.390614
262.812053,309,1056.431227
274.110659,290,1057.449499
301.513311,294,1058.738883
245.778837,239,1059.224247
251.984856,254,1061.51634
249.974647,344,1062.270723
264.124088,259,1062.878408
252.038124,250,1064.995479
309.439593,276,1065.505719
267.538784,328,1066.263357
249.969049,273,1066.94571
263.362439,247,1069.011312
277.915939,239,1069.64564
266.142163,251,1070.185892
261.909335,259,1070.673198
292.15758,274,1072.723722
277.639328,246,1073.191373
265.430514,261,1073.6927
16.355339,176,1074.157413
250.171445,254,1076.599825
296.762306,392,1077.591498
178.430609,1000,1081.553521
268.041351,249,1082.007697
292.983596,228,1082.465129
264.423235,236,1084.834747
302.029078,313,1085.494928
255.77978,331,1086.160532
