#{"t_start": 1783434978.0294619, "env_id": "LunarLander-v3"}
r,l,t
144.392675,1000,217.271685
-24.190403,267,219.433518
-1.862862,241,219.908174
0.731748,248,220.38806
147.651018,1000,223.958197
-34.781699,216,224.399513
95.907719,1000,227.869172
152.150257,1000,231.817535
11.52136,287,232.361796
21.215745,236,234.379956
167.053822,1000,237.901374
108.987086,1000,241.52714
144.91706,1000,245.063433
129.211123,1000,248.601052
-28.913071,307,249.184552
99.760255,1000,252.580547
173.56295,1000,256.047101
120.611863,1000,259.477439
142.477304,1000,262.97412
-15.664211,304,263.587675
-21.478924,324,264.206608
112.492741,1000,267.541247
122.350893,1000,270.927168
111.445591,1000,274.447965
144.196973,1000,278.237315
138.594248,1000,282.526039
132.349408,1000,286.465178
144.432169,1000,290.31047
121.223986,1000,293.919562
138.081459,1000,297.665817
160.716112,1000,301.658096
42.156111,268,302.232939
123.508134,1000,306.16181
145.024301,1000,310.107272
150.060238,1000,314.116715
178.195169,1000,319.693094
161.276597,1000,323.905421
144.425596,1000,328.040917
149.502429,1000,332.161826
120.569652,1000,336.315999
133.369873,1000,340.208156
143.464703,1000,345.469702
107.366142,1000,349.878156
179.078392,1000,353.596708
130.796426,1000,357.285042
102.937076,1000,360.991297
119.625932,1000,364.598932
115.311548,1000,367.991471
160.444035,1000,371.981354
94.632522,1000,376.718482
109.816468,1000,380.280571
106.646545,1000,383.714517
162.237903,1000,387.252159
138.662034,1000,390.743878
110.519751,1000,394.479581
158.347701,1000,398.210979
111.28747,1000,401.939367
124.861553,1000,405.828438
163.851486,1000,409.324722
155.797863,1000,412.9463
149.536534,1000,416.89564
102.965751,1000,420.641216
177.32911,1000,424.368039
134.597711,1000,427.949707
60.141464,307,428.59131
133.738227,1000,432.117552
129.049927,1000,435.680898
266.037323,831,438.882516
187.260097,1000,442.460079
163.760516,1000,446.030333
257.259592,868,449.41306
244.041509,439,450.471873
261.752964,478,451.402743
262.708833,374,453.781823
263.477765,381,454.463509
231.921461,511,457.173638
267.644868,401,457.925749
244.227474,360,458.749832
-3.730036,264,460.930831
-57.081953,287,461.459935
133.553948,1000,465.23645
242.224651,382,465.942649
257.323181,299,468.169641
248.403417,368,468.863894
245.098228,353,469.546651
285.9583,806,472.848758
254.990243,612,475.790017
246.699727,323,476.424678
220.830783,331,477.114117
294.949762,369,479.910735
257.712326,368,480.662348
8.416242,258,481.157563
260.701082,289,483.305127
145.350118,1000,488.040127
258.933342,343,489.106042
243.192291,421,490.26171
-1.300782,196,492.401299
6.715986,231,492.861827
237.22472,326,493.723782
18.927945,212,494.248693
245.924111,311,497.289001
-20.3009,254,497.996487
27.432667,249,498.700868
270.494541,285,499.422537
255.51022,283,503.266876
243.395218,499,504.723963
269.548363,359,505.821039
274.018367,284,508.647644
204.845768,324,509.449782
49.066037,278,510.283904
252.183901,301,513.346099
261.10928,276,513.902887
237.115851,307,514.547792
237.013634,306,517.983687
-31.82652,268,518.688673
257.512416,307,519.256023
252.119647,380,520.000753
238.461565,308,522.589581
224.887722,286,523.27794
231.156891,297,523.974743
-41.349292,245,525.98711
265.147629,293,526.562546
18.142673,225,527.124632
206.616031,646,530.460889
5.398066,238,530.928441
11.276861,199,531.310564
264.290244,692,534.791843
24.472491,246,535.356681
19.467341,192,535.731217
234.318315,303,537.976188
268.218483,411,538.843127
234.405267,409,539.895523
-33.161077,233,542.194637
243.447841,291,542.73439
244.46333,306,543.409333
218.139991,277,544.051002
58.921145,236,546.525303
244.293335,336,547.198441
244.011315,353,547.84284
244.674866,320,550.448039
248.207283,324,551.205287
280.779199,341,552.036535
285.637576,337,554.213278
-20.394704,236,554.824437
265.254638,1000,558.808559
12.80332,247,559.287743
217.537664,320,559.913836
245.716395,299,562.534421
241.272277,372,563.296305
266.370067,395,564.082535
247.141318,322,566.451056
244.684856,293,567.190633
278.348535,349,568.084887
253.943961,370,570.437554
279.90358,553,571.596378
224.674502,973,576.241996
30.753036,229,576.762829
259.193401,320,579.464419
220.674052,472,580.439366
239.772902,324,582.800556
277.437022,270,583.409008
270.420723,341,584.26155
252.529814,307,585.066336
231.025598,326,587.30353
292.136966,388,588.180269
268.085138,365,588.958957
269.739089,337,591.555969
249.15939,300,592.113056
280.145362,378,592.824936
231.32453,338,595.682638
255.709111,294,596.355333
248.446667,374,597.051951
247.677521,352,599.37835
262.317622,310,600.0268
260.867271,351,600.94117
285.62002,394,603.353857
264.515722,337,604.015631
273.827429,272,604.606213
250.801949,350,607.353139
273.170428,325,607.925741
265.630634,350,608.593438
231.025594,471,611.410646
282.924934,355,612.339077
272.391962,270,612.974116
263.963992,285,614.972799
285.104229,317,615.677888
254.601289,340,616.402699
262.647459,420,619.08084
254.758212,368,619.765822
242.229083,319,620.383991
295.841173,308,623.202358
250.132988,346,624.078358
259.847991,322,624.710372
258.639867,312,627.283089
285.600787,409,628.402816
242.835474,294,629.147451
257.700945,310,631.486612
288.179656,561,632.785639
287.528024,303,635.713699
59.487785,315,636.370275
251.38753,328,637.006121
236.911727,314,637.738662
40.524839,228,640.691444
243.514129,326,641.395445
217.100104,328,642.117378
292.690282,301,645.126918
270.559393,280,645.874556
272.702641,604,648.765284
255.518992,293,649.419521
52.29567,245,649.97558
214.588361,349,650.965095
49.118545,227,653.305725
270.229117,306,653.867226
247.411735,374,655.281515
40.765902,294,658.047482
55.401847,243,658.540019
254.351178,304,659.155274
39.534445,237,659.571915
231.114621,338,662.172092
240.981608,312,662.895277
238.909734,295,663.535667
276.900648,262,664.105822
237.703309,349,666.634819
277.53635,429,667.759519
233.581374,337,670.413123
240.34226,308,671.039535
273.365831,294,671.71964
245.946063,325,672.443213
247.425196,338,675.256085
262.635011,304,675.886767
236.147107,352,676.707084
298.823822,287,679.447979
228.666684,459,680.553411
263.955971,315,681.179548
229.498313,297,683.553209
279.340411,324,684.594541
235.376985,330,685.526759
241.391492,353,687.781653
296.811298,385,688.790921
246.947403,362,689.709651
298.936939,269,692.37376
254.72299,369,693.18024
254.980646,335,694.084373
250.55104,338,697.200694
290.526472,333,698.002464
231.750474,337,698.747776
245.518808,331,701.905679
240.077734,375,703.317656
234.562235,305,704.137746
285.500379,322,707.300591
291.12372,436,708.345792
275.70662,329,709.008494
289.920976,280,712.361742
251.647599,463,714.069534
