Using cpu device
---------------------------------
| rollout/           |          |
|    value_loss           | 0.0291       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 400          |
|    ep_rew_mean          | 5.37         |
|    success_rate         | 0            |
| time/                   |              |
|    fps                  | 1927         |
|    iterations           | 12           |
|    time_elapsed         | 76           |
|    total_timesteps      | 147456       |
| train/                  |              |
|    approx_kl            | 0.0070145936 |
|    clip_fraction        | 0.0819       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.65        |
|    explained_variance   | 0.932        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0363      |
|    n_updates            | 110          |
|    policy_gradient_loss | -0.00741     |
|    std                  | 0.908        |
|    value_loss           | 0.0183       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 400         |
|    ep_rew_mean          | 6.89        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 1933        |
|    iterations           | 13          |
|    time_elapsed         | 82          |
|    total_timesteps      | 159744      |
| train/                  |             |
|    approx_kl            | 0.006950828 |
|    clip_fraction        | 0.0734      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.66       |
|    explained_variance   | 0.932       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0193     |
|    n_updates            | 120         |
|    policy_gradient_loss | -0.00429    |
|    std                  | 0.916       |
|    value_loss           | 0.0163      |
-----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 400       |
|    ep_rew_mean          | 6.49      |
|    success_rate         | 0         |
| time/                   |           |
|    fps                  | 1942      |
|    iterations           | 14        |
|    time_elapsed         | 88        |
|    total_timesteps      | 172032    |
| train/                  |           |
|    approx_kl            | 0.0083585 |
|    clip_fraction        | 0.0798    |
|    clip_range           | 0.2       |
|    entropy_loss         | -2.68     |
|    explained_variance   | 0.928     |
|    learning_rate        | 0.0003    |
|    loss                 | 0.00771   |
|    n_updates            | 130       |
|    policy_gradient_loss | -0.00516  |
|    std                  | 0.927     |
|    value_loss           | 0.0262    |
---------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 400         |
|    ep_rew_mean          | 6.38        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 1950        |
|    iterations           | 15          |
|    time_elapsed         | 94          |
|    total_timesteps      | 184320      |
| train/                  |             |
|    approx_kl            | 0.006703829 |
|    clip_fraction        | 0.0629      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.67       |
|    explained_variance   | 0.936       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0149     |
|    n_updates            | 140         |
|    policy_gradient_loss | -0.00413    |
|    std                  | 0.913       |
|    value_loss           | 0.0179      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 400         |
|    ep_rew_mean          | 5.37        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 1955        |
|    iterations           | 16          |
|    time_elapsed         | 100         |
|    total_timesteps      | 196608      |
| train/                  |             |
|    approx_kl            | 0.009058869 |
|    clip_fraction        | 0.0938      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | 0.951       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0358     |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.00572    |
|    std                  | 0.898       |
|    value_loss           | 0.0113      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 400          |
|    ep_rew_mean          | 9.95         |
|    success_rate         | 0            |
| time/                   |              |
|    fps                  | 1959         |
|    iterations           | 17           |
|    time_elapsed         | 106          |
|    total_timesteps      | 208896       |
| train/                  |              |
|    approx_kl            | 0.0076147043 |
|    clip_fraction        | 0.0804       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.62        |
|    explained_variance   | 0.944        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00954     |
|    n_updates            | 160          |
|    policy_gradient_loss | -0.00762     |
|    std                  | 0.894        |
|    value_loss           | 0.0207       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 400         |
|    ep_rew_mean          | 11.2        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 1964        |
|    iterations           | 18          |
|    time_elapsed         | 112         |
|    total_timesteps      | 221184      |
| train/                  |             |
|    approx_kl            | 0.007540349 |
|    clip_fraction        | 0.0844      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.61       |
|    explained_variance   | 0.938       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0121      |
|    n_updates            | 170         |
|    policy_gradient_loss | -0.00554    |
|    std                  | 0.893       |
|    value_loss           | 0.0306      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 400         |
|    ep_rew_mean          | 14          |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 1969        |
|    iterations           | 19          |
|    time_elapsed         | 118         |
|    total_timesteps      | 233472      |
| train/                  |             |
|    approx_kl            | 0.008907209 |
|    clip_fraction        | 0.0975      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.61       |
|    explained_variance   | 0.92        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0239      |
|    n_updates            | 180         |
|    policy_gradient_loss | -0.00745    |
|    std                  | 0.891       |
|    value_loss           | 0.0233      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 399         |
|    ep_rew_mean          | 12          |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 1973        |
|    iterations           | 20          |
|    time_elapsed         | 124         |
|    total_timesteps      | 245760      |
| train/                  |             |
|    approx_kl            | 0.008043055 |
|    clip_fraction        | 0.0861      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.61       |
|    explained_variance   | 0.907       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0224     |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.00523    |
|    std                  | 0.891       |
|    value_loss           | 0.0343      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 399         |
|    ep_rew_mean          | 14.5        |
|    success_rate         | 0.01        |
| time/                   |             |
|    fps                  | 1978        |
|    iterations           | 21          |
|    time_elapsed         | 130         |
|    total_timesteps      | 258048      |
| train/                  |             |
|    approx_kl            | 0.008000375 |
|    clip_fraction        | 0.0845      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.61       |
|    explained_variance   | 0.911       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00848     |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.00515    |
|    std                  | 0.893       |
|    value_loss           | 0.0694      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 399          |
|    ep_rew_mean          | 17.2         |
|    success_rate         | 0.01         |
| time/                   |              |
|    fps                  | 1982         |
|    iterations           | 22           |
|    time_elapsed         | 136          |
|    total_timesteps      | 270336       |
| train/                  |              |
|    approx_kl            | 0.0073498883 |
|    clip_fraction        | 0.0814       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.61        |
|    explained_variance   | 0.931        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0111      |
|    n_updates            | 210          |
|    policy_gradient_loss | -0.00647     |
|    std                  | 0.893        |
|    value_loss           | 0.0811       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 399         |
|    ep_rew_mean          | 25.6        |
|    success_rate         | 0.01        |
| time/                   |             |
|    fps                  | 1986        |
|    iterations           | 23          |
|    time_elapsed         | 142         |
|    total_timesteps      | 282624      |
| train/                  |             |
|    approx_kl            | 0.009625222 |
|    clip_fraction        | 0.115       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.6        |
|    explained_variance   | 0.941       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00872    |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.00827    |
|    std                  | 0.886       |
|    value_loss           | 0.0469      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 400         |
|    ep_rew_mean          | 32          |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 1989        |
|    iterations           | 24          |
|    time_elapsed         | 148         |
|    total_timesteps      | 294912      |
| train/                  |             |
|    approx_kl            | 0.009276133 |
|    clip_fraction        | 0.0991      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.59       |
|    explained_variance   | 0.929       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00972     |
|    n_updates            | 230         |
|    policy_gradient_loss | -0.0084     |
|    std                  | 0.884       |
|    value_loss           | 0.0454      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 400          |
|    ep_rew_mean          | 40           |
|    success_rate         | 0            |
| time/                   |              |
|    fps                  | 1992         |
|    iterations           | 25           |
|    time_elapsed         | 154          |
|    total_timesteps      | 307200       |
| train/                  |              |
|    approx_kl            | 0.0075670243 |
|    clip_fraction        | 0.0909       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.58        |
|    explained_variance   | 0.956        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.025       |
|    n_updates            | 240          |
|    policy_gradient_loss | -0.00472     |
|    std                  | 0.876        |
|    value_loss           | 0.0284       |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 400        |
|    ep_rew_mean          | 46.7       |
|    success_rate         | 0          |
| time/                   |            |
|    fps                  | 1994       |
|    iterations           | 26         |
|    time_elapsed         | 160        |
|    total_timesteps      | 319488     |
| train/                  |            |
|    approx_kl            | 0.00901033 |
|    clip_fraction        | 0.102      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.56      |
|    explained_variance   | 0.945      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0223    |
|    n_updates            | 250        |
|    policy_gradient_loss | -0.00788   |
|    std                  | 0.87       |
|    value_loss           | 0.0298     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 400         |
|    ep_rew_mean          | 50.2        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 1997        |
|    iterations           | 27          |
|    time_elapsed         | 166         |
|    total_timesteps      | 331776      |
| train/                  |             |
|    approx_kl            | 0.008840177 |
|    clip_fraction        | 0.101       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.55       |
|    explained_variance   | 0.956       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.031      |
|    n_updates            | 260         |
|    policy_gradient_loss | -0.00822    |
|    std                  | 0.866       |
|    value_loss           | 0.0287      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 400          |
|    ep_rew_mean          | 55.6         |
|    success_rate         | 0.01         |
| time/                   |              |
|    fps                  | 1999         |
|    iterations           | 28           |
|    time_elapsed         | 172          |
|    total_timesteps      | 344064       |
| train/                  |              |
|    approx_kl            | 0.0090049915 |
|    clip_fraction        | 0.0925       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.55        |
|    explained_variance   | 0.966        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.00443     |
|    n_updates            | 270          |
|    policy_gradient_loss | -0.00733     |
|    std                  | 0.865        |
|    value_loss           | 0.0316       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 400         |
|    ep_rew_mean          | 59.6        |
|    success_rate         | 0.01        |
| time/                   |             |
|    fps                  | 2000        |
|    iterations           | 29          |
|    time_elapsed         | 178         |
|    total_timesteps      | 356352      |
| train/                  |             |
|    approx_kl            | 0.010235481 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.54       |
|    explained_variance   | 0.974       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0227     |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.00839    |
|    std                  | 0.859       |
|    value_loss           | 0.0273      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 398         |
|    ep_rew_mean          | 73.9        |
|    success_rate         | 0.04        |
| time/                   |             |
|    fps                  | 2002        |
|    iterations           | 30          |
|    time_elapsed         | 184         |
|    total_timesteps      | 368640      |
| train/                  |             |
|    approx_kl            | 0.007868833 |
|    clip_fraction        | 0.0932      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.54       |
|    explained_variance   | 0.974       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00981    |
|    n_updates            | 290         |
|    policy_gradient_loss | -0.00602    |
|    std                  | 0.861       |
|    value_loss           | 0.0271      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 398         |
|    ep_rew_mean          | 77          |
|    success_rate         | 0.04        |
| time/                   |             |
|    fps                  | 2004        |
|    iterations           | 31          |
|    time_elapsed         | 190         |
|    total_timesteps      | 380928      |
| train/                  |             |
|    approx_kl            | 0.008440637 |
|    clip_fraction        | 0.0969      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.53       |
|    explained_variance   | 0.965       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0047     |
|    n_updates            | 300         |
|    policy_gradient_loss | -0.00837    |
|    std                  | 0.859       |
|    value_loss           | 0.0344      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 395         |
|    ep_rew_mean          | 87.7        |
|    success_rate         | 0.08        |
| time/                   |             |
|    fps                  | 2005        |
|    iterations           | 32          |
|    time_elapsed         | 196         |
|    total_timesteps      | 393216      |
| train/                  |             |
|    approx_kl            | 0.008567109 |
|    clip_fraction        | 0.0997      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.52       |
|    explained_variance   | 0.973       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0119     |
|    n_updates            | 310         |
|    policy_gradient_loss | -0.00687    |
|    std                  | 0.853       |
|    value_loss           | 0.0277      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 394         |
|    ep_rew_mean          | 96.1        |
|    success_rate         | 0.09        |
| time/                   |             |
|    fps                  | 2007        |
|    iterations           | 33          |
|    time_elapsed         | 201         |
|    total_timesteps      | 405504      |
| train/                  |             |
|    approx_kl            | 0.008836699 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.51       |
|    explained_variance   | 0.975       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00113    |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.00748    |
|    std                  | 0.848       |
|    value_loss           | 0.0306      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 393         |
|    ep_rew_mean          | 107         |
|    success_rate         | 0.13        |
| time/                   |             |
|    fps                  | 2009        |
|    iterations           | 34          |
|    time_elapsed         | 207         |
|    total_timesteps      | 417792      |
| train/                  |             |
|    approx_kl            | 0.008937206 |
|    clip_fraction        | 0.111       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.5        |
|    explained_variance   | 0.978       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0164     |
|    n_updates            | 330         |
|    policy_gradient_loss | -0.00812    |
|    std                  | 0.843       |
|    value_loss           | 0.0248      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 395         |
|    ep_rew_mean          | 108         |
|    success_rate         | 0.11        |
| time/                   |             |
|    fps                  | 2010        |
|    iterations           | 35          |
|    time_elapsed         | 213         |
|    total_timesteps      | 430080      |
| train/                  |             |
|    approx_kl            | 0.009317942 |
|    clip_fraction        | 0.101       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.48       |
|    explained_variance   | 0.978       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00183    |
|    n_updates            | 340         |
|    policy_gradient_loss | -0.00762    |
|    std                  | 0.833       |
|    value_loss           | 0.0182      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 395         |
|    ep_rew_mean          | 106         |
|    success_rate         | 0.1         |
| time/                   |             |
|    fps                  | 2012        |
|    iterations           | 36          |
|    time_elapsed         | 219         |
|    total_timesteps      | 442368      |
| train/                  |             |
|    approx_kl            | 0.008580705 |
|    clip_fraction        | 0.0886      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.46       |
|    explained_variance   | 0.976       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0198     |
|    n_updates            | 350         |
|    policy_gradient_loss | -0.00657    |
|    std                  | 0.827       |
|    value_loss           | 0.0194      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 396         |
|    ep_rew_mean          | 107         |
|    success_rate         | 0.09        |
| time/                   |             |
|    fps                  | 2014        |
|    iterations           | 37          |
|    time_elapsed         | 225         |
|    total_timesteps      | 454656      |
| train/                  |             |
|    approx_kl            | 0.009415527 |
|    clip_fraction        | 0.0997      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.44       |
|    explained_variance   | 0.981       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00277    |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.00741    |
|    std                  | 0.819       |
|    value_loss           | 0.0142      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 393         |
|    ep_rew_mean          | 111         |
|    success_rate         | 0.11        |
| time/                   |             |
|    fps                  | 2015        |
|    iterations           | 38          |
|    time_elapsed         | 231         |
|    total_timesteps      | 466944      |
| train/                  |             |
|    approx_kl            | 0.009111825 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.41       |
|    explained_variance   | 0.981       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.027      |
|    n_updates            | 370         |
|    policy_gradient_loss | -0.00692    |
|    std                  | 0.805       |
|    value_loss           | 0.0134      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 389         |
|    ep_rew_mean          | 115         |
|    success_rate         | 0.16        |
| time/                   |             |
|    fps                  | 2016        |
|    iterations           | 39          |
|    time_elapsed         | 237         |
|    total_timesteps      | 479232      |
| train/                  |             |
|    approx_kl            | 0.009619101 |
|    clip_fraction        | 0.104       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.39       |
|    explained_variance   | 0.981       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00658    |
|    n_updates            | 380         |
|    policy_gradient_loss | -0.00633    |
|    std                  | 0.796       |
|    value_loss           | 0.0121      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 387         |
|    ep_rew_mean          | 118         |
|    success_rate         | 0.18        |
| time/                   |             |
|    fps                  | 2017        |
|    iterations           | 40          |
|    time_elapsed         | 243         |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.010197346 |
|    clip_fraction        | 0.116       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.38       |
|    explained_variance   | 0.98        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0214      |
|    n_updates            | 390         |
|    policy_gradient_loss | -0.00828    |
|    std                  | 0.794       |
|    value_loss           | 0.0176      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 389        |
|    ep_rew_mean          | 112        |
|    success_rate         | 0.15       |
| time/                   |            |
|    fps                  | 2018       |
|    iterations           | 41         |
|    time_elapsed         | 249        |
|    total_timesteps      | 503808     |
| train/                  |            |
|    approx_kl            | 0.01030106 |
|    clip_fraction        | 0.112      |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.35      |
|    explained_variance   | 0.984      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0261    |
|    n_updates            | 400        |
|    policy_gradient_loss | -0.00792   |
|    std                  | 0.775      |
|    value_loss           | 0.0119     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 388         |
|    ep_rew_mean          | 116         |
|    success_rate         | 0.18        |
| time/                   |             |
|    fps                  | 2019        |
|    iterations           | 42          |
|    time_elapsed         | 255         |
|    total_timesteps      | 516096      |
| train/                  |             |
|    approx_kl            | 0.009866168 |
|    clip_fraction        | 0.115       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.33       |
|    explained_variance   | 0.98        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0139     |
|    n_updates            | 410         |
|    policy_gradient_loss | -0.0074     |
|    std                  | 0.776       |
|    value_loss           | 0.0135      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 387         |
|    ep_rew_mean          | 115         |
|    success_rate         | 0.2         |
| time/                   |             |
|    fps                  | 2020        |
|    iterations           | 43          |
|    time_elapsed         | 261         |
|    total_timesteps      | 528384      |
| train/                  |             |
|    approx_kl            | 0.009960956 |
|    clip_fraction        | 0.113       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.32       |
|    explained_variance   | 0.985       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0124     |
|    n_updates            | 420         |
|    policy_gradient_loss | -0.00717    |
|    std                  | 0.772       |
|    value_loss           | 0.0104      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 386        |
|    ep_rew_mean          | 120        |
|    success_rate         | 0.22       |
| time/                   |            |
|    fps                  | 2021       |
