Using cpu device
---------------------------------
| rollout/           |          |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.82       |
|    explained_variance   | 0.922       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0355     |
|    n_updates            | 70          |
|    policy_gradient_loss | -0.00951    |
|    std                  | 0.993       |
|    value_loss           | 0.00506     |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 400          |
|    ep_rew_mean          | 1.81         |
|    success_rate         | 0            |
| time/                   |              |
|    fps                  | 1906         |
|    iterations           | 9            |
|    time_elapsed         | 57           |
|    total_timesteps      | 110592       |
| train/                  |              |
|    approx_kl            | 0.0095282905 |
|    clip_fraction        | 0.0931       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.8         |
|    explained_variance   | 0.914        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0117      |
|    n_updates            | 80           |
|    policy_gradient_loss | -0.00969     |
|    std                  | 0.976        |
|    value_loss           | 0.00527      |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 400         |
|    ep_rew_mean          | 1.89        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 1897        |
|    iterations           | 10          |
|    time_elapsed         | 64          |
|    total_timesteps      | 122880      |
| train/                  |             |
|    approx_kl            | 0.008588937 |
|    clip_fraction        | 0.0975      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.78       |
|    explained_variance   | 0.953       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0165     |
|    n_updates            | 90          |
|    policy_gradient_loss | -0.00913    |
|    std                  | 0.968       |
|    value_loss           | 0.00494     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 399         |
|    ep_rew_mean          | 1.99        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 1889        |
|    iterations           | 11          |
|    time_elapsed         | 71          |
|    total_timesteps      | 135168      |
| train/                  |             |
|    approx_kl            | 0.008238431 |
|    clip_fraction        | 0.0939      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.76       |
|    explained_variance   | 0.945       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0276     |
|    n_updates            | 100         |
|    policy_gradient_loss | -0.00832    |
|    std                  | 0.957       |
|    value_loss           | 0.00582     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 399         |
|    ep_rew_mean          | 2.05        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 1882        |
|    iterations           | 12          |
|    time_elapsed         | 78          |
|    total_timesteps      | 147456      |
| train/                  |             |
|    approx_kl            | 0.007486582 |
|    clip_fraction        | 0.0828      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.74       |
|    explained_variance   | 0.937       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.032      |
|    n_updates            | 110         |
|    policy_gradient_loss | -0.00757    |
|    std                  | 0.948       |
|    value_loss           | 0.00676     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 399         |
|    ep_rew_mean          | 2.04        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 1875        |
|    iterations           | 13          |
|    time_elapsed         | 85          |
|    total_timesteps      | 159744      |
| train/                  |             |
|    approx_kl            | 0.007889462 |
|    clip_fraction        | 0.0819      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.73       |
|    explained_variance   | 0.907       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00102     |
|    n_updates            | 120         |
|    policy_gradient_loss | -0.00586    |
|    std                  | 0.945       |
|    value_loss           | 0.0187      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 399        |
|    ep_rew_mean          | 2.18       |
|    success_rate         | 0          |
| time/                   |            |
|    fps                  | 1876       |
|    iterations           | 14         |
|    time_elapsed         | 91         |
|    total_timesteps      | 172032     |
| train/                  |            |
|    approx_kl            | 0.00790789 |
|    clip_fraction        | 0.0917     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.73      |
|    explained_variance   | 0.95       |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0268    |
|    n_updates            | 130        |
|    policy_gradient_loss | -0.00766   |
|    std                  | 0.951      |
|    value_loss           | 0.00703    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 399         |
|    ep_rew_mean          | 2.62        |
|    success_rate         | 0.01        |
| time/                   |             |
|    fps                  | 1887        |
|    iterations           | 15          |
|    time_elapsed         | 97          |
|    total_timesteps      | 184320      |
| train/                  |             |
|    approx_kl            | 0.008268893 |
|    clip_fraction        | 0.102       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.73       |
|    explained_variance   | 0.959       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0384     |
|    n_updates            | 140         |
|    policy_gradient_loss | -0.00721    |
|    std                  | 0.942       |
|    value_loss           | 0.00642     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 400         |
|    ep_rew_mean          | 2.72        |
|    success_rate         | 0.01        |
| time/                   |             |
|    fps                  | 1896        |
|    iterations           | 16          |
|    time_elapsed         | 103         |
|    total_timesteps      | 196608      |
| train/                  |             |
|    approx_kl            | 0.008274048 |
|    clip_fraction        | 0.0947      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.7        |
|    explained_variance   | 0.844       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00895    |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.00448    |
|    std                  | 0.93        |
|    value_loss           | 0.0759      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 400         |
|    ep_rew_mean          | 2.83        |
|    success_rate         | 0.01        |
| time/                   |             |
|    fps                  | 1903        |
|    iterations           | 17          |
|    time_elapsed         | 109         |
|    total_timesteps      | 208896      |
| train/                  |             |
|    approx_kl            | 0.007053251 |
|    clip_fraction        | 0.0745      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.71       |
|    explained_variance   | 0.932       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0161     |
|    n_updates            | 160         |
|    policy_gradient_loss | -0.00578    |
|    std                  | 0.938       |
|    value_loss           | 0.0121      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 400         |
|    ep_rew_mean          | 3.12        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 1909        |
|    iterations           | 18          |
|    time_elapsed         | 115         |
|    total_timesteps      | 221184      |
| train/                  |             |
|    approx_kl            | 0.007994476 |
|    clip_fraction        | 0.0857      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.7        |
|    explained_variance   | 0.932       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0104     |
|    n_updates            | 170         |
|    policy_gradient_loss | -0.00608    |
|    std                  | 0.929       |
|    value_loss           | 0.0257      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 400         |
|    ep_rew_mean          | 3.36        |
|    success_rate         | 0           |
| time/                   |             |
|    fps                  | 1915        |
|    iterations           | 19          |
|    time_elapsed         | 121         |
|    total_timesteps      | 233472      |
| train/                  |             |
|    approx_kl            | 0.009929831 |
|    clip_fraction        | 0.107       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.67       |
|    explained_variance   | 0.882       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00783    |
|    n_updates            | 180         |
|    policy_gradient_loss | -0.0068     |
|    std                  | 0.917       |
|    value_loss           | 0.0714      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 400         |
|    ep_rew_mean          | 3.93        |
|    success_rate         | 0.01        |
| time/                   |             |
|    fps                  | 1921        |
|    iterations           | 20          |
|    time_elapsed         | 127         |
|    total_timesteps      | 245760      |
| train/                  |             |
|    approx_kl            | 0.009797114 |
|    clip_fraction        | 0.107       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.65       |
|    explained_variance   | 0.905       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0235     |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.00765    |
|    std                  | 0.91        |
|    value_loss           | 0.0459      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 400         |
|    ep_rew_mean          | 4.15        |
|    success_rate         | 0.01        |
| time/                   |             |
|    fps                  | 1926        |
|    iterations           | 21          |
|    time_elapsed         | 133         |
|    total_timesteps      | 258048      |
| train/                  |             |
|    approx_kl            | 0.009747998 |
|    clip_fraction        | 0.1         |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | 0.89        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00246     |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.00602    |
|    std                  | 0.906       |
|    value_loss           | 0.0617      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 400         |
|    ep_rew_mean          | 3.9         |
|    success_rate         | 0.01        |
| time/                   |             |
|    fps                  | 1931        |
|    iterations           | 22          |
|    time_elapsed         | 139         |
|    total_timesteps      | 270336      |
| train/                  |             |
|    approx_kl            | 0.010013008 |
|    clip_fraction        | 0.106       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | 0.906       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00956    |
|    n_updates            | 210         |
|    policy_gradient_loss | -0.00727    |
|    std                  | 0.905       |
|    value_loss           | 0.0624      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 400          |
|    ep_rew_mean          | 3.92         |
|    success_rate         | 0.01         |
| time/                   |              |
|    fps                  | 1936         |
|    iterations           | 23           |
|    time_elapsed         | 145          |
|    total_timesteps      | 282624       |
| train/                  |              |
|    approx_kl            | 0.0100067295 |
|    clip_fraction        | 0.106        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.63        |
|    explained_variance   | 0.895        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0343      |
|    n_updates            | 220          |
|    policy_gradient_loss | -0.00821     |
|    std                  | 0.902        |
|    value_loss           | 0.033        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 399         |
|    ep_rew_mean          | 4.11        |
|    success_rate         | 0.01        |
| time/                   |             |
|    fps                  | 1939        |
|    iterations           | 24          |
|    time_elapsed         | 152         |
|    total_timesteps      | 294912      |
| train/                  |             |
|    approx_kl            | 0.009761318 |
|    clip_fraction        | 0.11        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.64       |
|    explained_variance   | 0.904       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0262     |
|    n_updates            | 230         |
|    policy_gradient_loss | -0.00734    |
|    std                  | 0.904       |
|    value_loss           | 0.0478      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 399         |
|    ep_rew_mean          | 4.48        |
|    success_rate         | 0.01        |
| time/                   |             |
|    fps                  | 1943        |
|    iterations           | 25          |
|    time_elapsed         | 158         |
|    total_timesteps      | 307200      |
| train/                  |             |
|    approx_kl            | 0.008499114 |
|    clip_fraction        | 0.0983      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.63       |
|    explained_variance   | 0.892       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00598    |
|    n_updates            | 240         |
|    policy_gradient_loss | -0.00544    |
|    std                  | 0.901       |
|    value_loss           | 0.0818      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 399         |
|    ep_rew_mean          | 4.57        |
|    success_rate         | 0.01        |
| time/                   |             |
|    fps                  | 1946        |
|    iterations           | 26          |
|    time_elapsed         | 164         |
|    total_timesteps      | 319488      |
| train/                  |             |
|    approx_kl            | 0.010746014 |
|    clip_fraction        | 0.11        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.61       |
|    explained_variance   | 0.931       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0163     |
|    n_updates            | 250         |
|    policy_gradient_loss | -0.00854    |
|    std                  | 0.888       |
|    value_loss           | 0.0466      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 399         |
|    ep_rew_mean          | 4.61        |
|    success_rate         | 0.01        |
| time/                   |             |
|    fps                  | 1950        |
|    iterations           | 27          |
|    time_elapsed         | 170         |
|    total_timesteps      | 331776      |
| train/                  |             |
|    approx_kl            | 0.010093369 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.6        |
|    explained_variance   | 0.935       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0174     |
|    n_updates            | 260         |
|    policy_gradient_loss | -0.00763    |
|    std                  | 0.886       |
|    value_loss           | 0.0364      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 394         |
|    ep_rew_mean          | 5.55        |
|    success_rate         | 0.04        |
| time/                   |             |
|    fps                  | 1953        |
|    iterations           | 28          |
|    time_elapsed         | 176         |
|    total_timesteps      | 344064      |
| train/                  |             |
|    approx_kl            | 0.010650612 |
|    clip_fraction        | 0.117       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.59       |
|    explained_variance   | 0.935       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.019       |
|    n_updates            | 270         |
|    policy_gradient_loss | -0.00716    |
|    std                  | 0.881       |
|    value_loss           | 0.042       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 394         |
|    ep_rew_mean          | 5.46        |
|    success_rate         | 0.04        |
| time/                   |             |
|    fps                  | 1955        |
|    iterations           | 29          |
|    time_elapsed         | 182         |
|    total_timesteps      | 356352      |
| train/                  |             |
|    approx_kl            | 0.009119674 |
|    clip_fraction        | 0.0999      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.57       |
|    explained_variance   | 0.905       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0197      |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.00519    |
|    std                  | 0.873       |
|    value_loss           | 0.12        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 394         |
|    ep_rew_mean          | 5.74        |
|    success_rate         | 0.04        |
| time/                   |             |
|    fps                  | 1957        |
|    iterations           | 30          |
|    time_elapsed         | 188         |
|    total_timesteps      | 368640      |
| train/                  |             |
|    approx_kl            | 0.009873345 |
|    clip_fraction        | 0.111       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.56       |
|    explained_variance   | 0.942       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00368    |
|    n_updates            | 290         |
|    policy_gradient_loss | -0.00803    |
|    std                  | 0.869       |
|    value_loss           | 0.0733      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 396         |
|    ep_rew_mean          | 5.68        |
|    success_rate         | 0.03        |
| time/                   |             |
|    fps                  | 1960        |
|    iterations           | 31          |
|    time_elapsed         | 194         |
|    total_timesteps      | 380928      |
| train/                  |             |
|    approx_kl            | 0.011911941 |
|    clip_fraction        | 0.131       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.54       |
|    explained_variance   | 0.943       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00986    |
|    n_updates            | 300         |
|    policy_gradient_loss | -0.00939    |
|    std                  | 0.861       |
|    value_loss           | 0.0619      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 398         |
|    ep_rew_mean          | 5.76        |
|    success_rate         | 0.03        |
| time/                   |             |
|    fps                  | 1962        |
|    iterations           | 32          |
|    time_elapsed         | 200         |
|    total_timesteps      | 393216      |
| train/                  |             |
|    approx_kl            | 0.010957371 |
|    clip_fraction        | 0.115       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.52       |
|    explained_variance   | 0.93        |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0124     |
|    n_updates            | 310         |
|    policy_gradient_loss | -0.00679    |
|    std                  | 0.848       |
|    value_loss           | 0.0881      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 396         |
|    ep_rew_mean          | 6.38        |
|    success_rate         | 0.05        |
| time/                   |             |
|    fps                  | 1964        |
|    iterations           | 33          |
|    time_elapsed         | 206         |
|    total_timesteps      | 405504      |
| train/                  |             |
|    approx_kl            | 0.011872552 |
|    clip_fraction        | 0.111       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.48       |
|    explained_variance   | 0.954       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0175     |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.00767    |
|    std                  | 0.833       |
|    value_loss           | 0.0716      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 397         |
|    ep_rew_mean          | 6.66        |
|    success_rate         | 0.05        |
| time/                   |             |
|    fps                  | 1967        |
|    iterations           | 34          |
|    time_elapsed         | 212         |
|    total_timesteps      | 417792      |
| train/                  |             |
|    approx_kl            | 0.008718584 |
|    clip_fraction        | 0.101       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.47       |
|    explained_variance   | 0.939       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00833     |
|    n_updates            | 330         |
|    policy_gradient_loss | -0.00448    |
|    std                  | 0.832       |
|    value_loss           | 0.101       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 394         |
|    ep_rew_mean          | 6.95        |
|    success_rate         | 0.06        |
| time/                   |             |
|    fps                  | 1969        |
|    iterations           | 35          |
|    time_elapsed         | 218         |
|    total_timesteps      | 430080      |
| train/                  |             |
|    approx_kl            | 0.009186464 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.47       |
|    explained_variance   | 0.923       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00915    |
|    n_updates            | 340         |
|    policy_gradient_loss | -0.00702    |
|    std                  | 0.829       |
|    value_loss           | 0.097       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 394         |
|    ep_rew_mean          | 6.67        |
|    success_rate         | 0.04        |
| time/                   |             |
|    fps                  | 1971        |
|    iterations           | 36          |
|    time_elapsed         | 224         |
|    total_timesteps      | 442368      |
| train/                  |             |
|    approx_kl            | 0.012448542 |
|    clip_fraction        | 0.13        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.45       |
|    explained_variance   | 0.924       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0169     |
|    n_updates            | 350         |
|    policy_gradient_loss | -0.00903    |
|    std                  | 0.818       |
|    value_loss           | 0.0997      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 387         |
|    ep_rew_mean          | 7.55        |
|    success_rate         | 0.07        |
| time/                   |             |
|    fps                  | 1973        |
|    iterations           | 37          |
|    time_elapsed         | 230         |
|    total_timesteps      | 454656      |
| train/                  |             |
|    approx_kl            | 0.011067986 |
|    clip_fraction        | 0.131       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.44       |
|    explained_variance   | 0.916       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0155      |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.00886    |
|    std                  | 0.817       |
|    value_loss           | 0.0996      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 386         |
|    ep_rew_mean          | 8.46        |
|    success_rate         | 0.08        |
| time/                   |             |
|    fps                  | 1975        |
|    iterations           | 38          |
|    time_elapsed         | 236         |
|    total_timesteps      | 466944      |
| train/                  |             |
|    approx_kl            | 0.009937185 |
|    clip_fraction        | 0.11        |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.43       |
|    explained_variance   | 0.943       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0172      |
|    n_updates            | 370         |
|    policy_gradient_loss | -0.00733    |
|    std                  | 0.811       |
|    value_loss           | 0.119       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 381         |
|    ep_rew_mean          | 9.11        |
|    success_rate         | 0.11        |
| time/                   |             |
|    fps                  | 1977        |
|    iterations           | 39          |
|    time_elapsed         | 242         |
|    total_timesteps      | 479232      |
| train/                  |             |
|    approx_kl            | 0.010210411 |
|    clip_fraction        | 0.119       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.41       |
|    explained_variance   | 0.903       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0371      |
|    n_updates            | 380         |
|    policy_gradient_loss | -0.00741    |
|    std                  | 0.802       |
|    value_loss           | 0.124       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 374         |
|    ep_rew_mean          | 10.4        |
|    success_rate         | 0.16        |
| time/                   |             |
|    fps                  | 1978        |
|    iterations           | 40          |
|    time_elapsed         | 248         |
|    total_timesteps      | 491520      |
| train/                  |             |
|    approx_kl            | 0.010140275 |
|    clip_fraction        | 0.114       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.4        |
|    explained_variance   | 0.948       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0131      |
|    n_updates            | 390         |
|    policy_gradient_loss | -0.00775    |
|    std                  | 0.804       |
|    value_loss           | 0.111       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 369         |
|    ep_rew_mean          | 10.9        |
|    success_rate         | 0.19        |
| time/                   |             |
|    fps                  | 1980        |
|    iterations           | 41          |
|    time_elapsed         | 254         |
|    total_timesteps      | 503808      |
| train/                  |             |
|    approx_kl            | 0.010190786 |
|    clip_fraction        | 0.112       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.38       |
|    explained_variance   | 0.924       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0278      |
|    n_updates            | 400         |
|    policy_gradient_loss | -0.0073     |
|    std                  | 0.79        |
|    value_loss           | 0.123       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 366         |
|    ep_rew_mean          | 11.2        |
|    success_rate         | 0.21        |
| time/                   |             |
|    fps                  | 1981        |
|    iterations           | 42          |
|    time_elapsed         | 260         |
|    total_timesteps      | 516096      |
| train/                  |             |
|    approx_kl            | 0.011132744 |
|    clip_fraction        | 0.126       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.37       |
|    explained_variance   | 0.95        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0243      |
|    n_updates            | 410         |
|    policy_gradient_loss | -0.0088     |
|    std                  | 0.792       |
|    value_loss           | 0.139       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 365         |
|    ep_rew_mean          | 10.9        |
|    success_rate         | 0.21        |
| time/                   |             |
|    fps                  | 1983        |
|    iterations           | 43          |
|    time_elapsed         | 266         |
|    total_timesteps      | 528384      |
| train/                  |             |
|    approx_kl            | 0.010552131 |
|    clip_fraction        | 0.108       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.35       |
|    explained_variance   | 0.933       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0309      |
|    n_updates            | 420         |
|    policy_gradient_loss | -0.00502    |
|    std                  | 0.779       |
|    value_loss           | 0.115       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 360         |
|    ep_rew_mean          | 11.4        |
